"site","unit","id","RM","RMtext","RMcryst","RMcolour","cortex","cortype","alteration","class","subtype","form","orient","coretool","coreuse","type","RM2","assem","region","mis","mis2","levrem","mgmnt2","mgmnt","hier","plane","hinge","scarpat","latflkshp","termscar","latflkshp2","termshape","scarpat2","coreplats","cortcat","cof","lev","stage","form2","RM3","lat3","lat2","lat3.1","notesform","notes","notes2","lat","coresurfs","coreplats2","debdir","scardir","platfacets","totscar","epa","mld","maxw","maxth","length","proxw","medw","distw","medth","scarl","scarmaxw","scarproxw","scarmidw","scardistw","weight","cort","orient2","ss","elong","flat","flat2","flatstn","convg","scarelong","scarconvg","scratio","sdi"
"Koimilot","S1E1.dep167.61.N3E","Locus1.0354","Lava","Fine","Indet","Grey","0%",NA,"Weathered","Core","RotatedRad","Expedient","Radial","Indet","Flakes","MultiPlat","Lava","Koimilot","Baringo","MIS7","MIS7/8","Indet","None","None","No","Indet","Indet","Centripetal","Lozenge","Feather","Converge","Pointed","Centripetal","3","NonCortical","Nodule","NonLev","Exhausted","Expedient","Lava","Equatorial","Equatorial","Equatorial","Exhausted & tiny. Poss rotated radial core? CT calls discoidal","VSml cuboid w 2 convex surfs with failed margin/ intersect and rotated plats","RM2. All angles approaching 90",0.52,3,3,4,3,1,11,90,31.74,29.87,26.66,30.34,25.21,29.87,15.87,26.66,21.95,29.87,10.38,20.85,11.7,19.9,0,1,28.909260422413,1.01573485102109,1.13803450862716,16.9965453863466,0.58792736783987,1.88216761184625,1.05275779376499,1.78205128205128,0.723467369808833,12.1378533522213
"Konigsaue","B.Box2.63:150","017","Flint","Fine","Indet","Black","41-60%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","OpposedPlat","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","Indet","Indet","Vol&Tech","Parallel","Intermediate","Opposed","Irregular","Feather","Irregular","Indet","Opposed","2","Cortical","Nodule","NonLev","Early","Formal","CCS","Outgroup","Outgroup","Outgroup","Early Lev? (atyp-opposed)? 2LevA, 2LevD, No surf prep? Plain plat/Coarse facetd (3)","oval shape. Not Lev, if plat more radially flked or more surf prep= might call early Lev","",99,1,2,2,2,2,18,75,99.53,91.22,48.26,99.53,54.45,70.81,42.05,30.9,59.17,91.22,36.64,55.47,41.71,397,50,1,60.1638600877068,1.40559243044768,3.2210355987055,114.040765372168,1.89550280194655,1.68394768133175,1.06670272219218,1.32989690721649,0.594494122375163,2.55401772315194
"Konigsaue","B.Box2.64:1","018","Flint","Fine","Indet","Black","41-60%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","Lateral","Lateral","Vol&Tech","Parallel","Perpendicular","Perpendicular","Irregular","Feather","Irregular","Indet","Subcentripetal","Radial","Cortical","Nodule","Levallois","Early","Formal","CCS","Outgroup","Outgroup","Outgroup","Early Lev. Steep coarse prep plat, largely cortex plat surf. lge flk/split cobble. ConvergeOval","Coarse but clear plat prep","",99,2,0,2,2,3,11,85,104.54,77.77,31.2,104.54,71.78,77.46,23.95,29.43,54.84,77.77,30.59,48.28,14.64,261,50,1,61.9988190038656,1.34959979344178,3.55215766224941,137.575066258919,2.21899494973189,3.23423799582463,1.13587406793703,3.29781420765027,0.524583891333461,1.35841571383684
"Konigsaue","B.Box2.63:150","3218","Flint","Fine","Indet","GreyDk","41-60%","Cobble","Fresh","Core","NoSubType","Formal","Broadface","Indet","Blades","SinglePlat","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Indet","None","None","No","Indet","Indet","Unidirectional","Parallel","Feather","Parallel","Indet","Unidirectional","1","Cortical","Nodule","NonLev",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","Sub traing. On frag of larger core. Fine faceted plat. Exploiting natural cobble geom.","Early stage expedient core","",99,1,1,1,1,5,8,80,63.78,63.73,30.57,61.16,24.13,40.72,63.73,26.33,27.34,63.73,11.47,16.08,7.28,106,50,0,40.3250921397399,1.50196463654224,2.32282567413597,47.2927307254083,1.1727866748952,0.638945551545583,1.70024875621891,2.20879120879121,0.44702419882276,3.21228996442068
"Konigsaue","B.Box6.63.150","0036","Flint","Fine","Indet","GreyDk","11-40%","Cobble","Fresh","Core","NoSubType","Expedient","Broadface","Indet","Flakes","SinglePlat","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Indet","None","None","No","Indet","Indet","Unidirectional","Ovoid","Feather","Ovoid","Indet","Unidirectional","1","Cortical","Nodule","NonLev",NA,"Expedient","CCS","Outgroup","Outgroup","Outgroup","Chunky core.","","",99,1,1,1,1,1,12,80,49.97,44.92,34.93,49.85,43.27,42.75,33.22,32.06,19.81,44.92,15.39,16.99,13.11,99.1,25,0,40.8810084032899,1.16608187134503,1.5548970679975,33.2359248284467,0.81299180540204,1.28687537627935,1.16597998822837,1.29595728451564,0.397392176529589,5.6309278713333
"Konigsaue","B.Box7.63:150","056.12","Flint","Fine","Indet","Black","11-40%","Cobble","Fresh","Core","ReversedLev","Formal","Radial","Indet","Flks&Blds","AtypLev","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","Dist&1Lat","Dist&1Lat","Volume","Parallel","Acute","Opposed","Ovoid","Hinge","Ovoid","Indet","Opposed","Radial","Cortical","Nodule","Levallois",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","Reversed Lev; 1=Opposed,3-4 lev. 2=Undir,2 lge scars. Most recent Debit=Opposed","Assym thickness. One thick largely cortical ""plat""edge. Both surfs w fine faceted plats. Oval core.","Small bit of cort also on debit surf",99,2,0,2,4,4,19,70,57.62,53.12,27.77,54.75,46.36,53.28,32.48,17.66,28.46,53.12,20.07,18.88,10.39,75.3,25,1,37.2088584522801,1.02759009009009,3.10022650056625,82.5900339750849,2.21963364130092,1.64039408866995,1.50741525423729,1.81713185755534,0.519817351598174,6.51336267774624
"Konigsaue","B63:150(bx).64:2(fk)","3270","Flint","Fine","Indet","GreyDk","1-10%","Cobble","Fresh","Core","UnidirRecur","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","CentripPrep","CentripPrep","Vol&Tech","Parallel","Perpendicular","Centripetal","Expanding","Hinge","Expanding","Blunt/Round","Centripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","Clear lat&Dist prep. Undir recurrent Lev scars. Oval.","ClassicLev. Previous 2Lev scrs= feather. DomScr plat=3. Fine facetd plats either side/edge of A.sec","",99,2,0,4,4,6,27,85,57.18,56.87,25.76,50.97,52.86,52.14,28.12,22.41,21.12,56.87,24.1,27.31,32.16,73,5,1,39.0519303128078,0.977560414269275,2.27443105756359,59.2944176706827,1.51834793301462,1.85419630156472,0.773343097766386,0.849191542288557,0.414361389052384,10.1596349575429
"Konigsaue","B.Box3.63.150","0003","Flint","Fine","Indet","Grey","0%",NA,"Fresh","Core","NoSubType","Expedient","Radial","Indet","Flakes","Disc","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","CentripPrep","CentripPrep","No","Intermediate","Acute","Centripetal","Parallel","Feather","Parallel","Indet","Centripetal","Radial","NonCortical","Nodule","NonLev",NA,"Expedient","CCS","Outgroup","Outgroup","Outgroup","Oval. Lge pref flk (length of core) but overflked. No other Lev characteristic","Lge knob on dist-reason for abandoned?","",99,2,0,4,4,2,23,70,58.17,57.6,32.5,53.91,45.96,53.98,27.08,25.87,24.14,57.6,24.07,18.7,15.94,68.9,0,1,42.2246650890929,0.99870322341608,2.08388094317743,56.2439466563587,1.33201640646967,1.99335302806499,1.29090909090909,1.17314930991217,0.44778334260805,7.90361221881955
"Konigsaue","B.Box2.63.150","3240","Flint","Fine","Indet","Black","1-10%","Cobble","Fresh","Core","UnidirRecur","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","Lateral","Lateral","Vol&Tech","Parallel","Perpendicular","Centrip&UniRecur","Ovoid","Hinge","Ovoid","Indet","Centripetal","Radial","Cortical","Nodule","Levallois","Exhausted","Formal","CCS","Outgroup","Outgroup","Outgroup","Square. Thin. Undir recurr 3 or 4 Lev. 3 on top of eachother+ 1 long lat Lev or Deb","coarse plat faceting.Flat but not exhausted.","",99,2,0,1,3,3,22,75,51.8,51.75,18.9,51.8,45.72,51.5,42.56,14.64,24.13,51.75,26.55,26.31,12.91,52.3,5,1,33.9280855999026,1.00582524271845,3.53825136612022,91.1099726775956,2.68538501558889,1.21005639097744,0.917141771189662,2.03795507358637,0.465830115830116,8.24680436330922
"Konigsaue","B.Box3.63:150","40.26","Flint","Fine","Indet","Grey","11-40%","Cobble","LPatina","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Preferential","CentripPrep","CentripPrep","Vol&Tech","Parallel","Perpendicular","Subcentrip&Pref","Ovoid","Hinge","Ovoid","Indet","Subcentripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","Short pref flk. Dist & left lat convex prep. Oval. Coarse plat prep. Flat, little vol left=semi exhd","2 large prep scars in dist half (from B&C)","",99,2,0,1,3,4,21,80,54.52,53.34,20.29,54.1,46.52,53.08,29.81,20.29,26.48,53.34,38.47,35.57,23.41,52.3,25,1,38.7677035155092,1.01921627731726,2.66633809758502,70.7646131099064,1.82534962592243,1.78061053337806,0.744447568175429,1.51943613840239,0.489463955637708,7.3129249331738
"Konigsaue","B.Box6.63.150","0051","Flint","Fine","Indet","GreyDk","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","AsymDisc","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","Distal","Distal","Vol&Tech","Parallel","Intermediate","Opposed","Expanding","Step","Expanding","Blunt/Round","Opposed","Radial","NonCortical","Nodule","NonLev",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","Atype Lev. Hier, but no clear Lev v prep scrs or clear plat prep. 2lgest scars=opposed plat. Rectang","If Lev=bidir w 2 scrs. Clear hier and geom. Rectangular orientated on short axis.","",99,2,0,2,2,1,27,80,61.56,57.31,18.19,37.93,56.89,58.35,57.79,13.96,20.14,57.31,13.29,18.33,23.41,49.9,0,1,31.3788030834891,0.650042844901457,2.71704871060172,79.2698961318052,2.52622434070837,1.00969025783007,1.0987452264048,0.782998718496369,0.530978117585025,12.1994446541695
"Konigsaue","B.Box7:63:150.TNest","053","Flint","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Preferential","CentripPrep","CentripPrep","Vol&Tech","Parallel","Intermediate","Centrip&Pref","Parallel","Feather","Parallel","Indet","Centripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","Clear centrip mgmnt. Oval. fine plat faceting","Classic Lev. opposed and rt prox prepped plats","",99,2,0,1,4,6,31,55,51.02,46.18,19.77,50.93,43.48,45.94,33.95,15.59,45.4,46.18,17.24,28.92,24.61,48,0,1,33.1642561427588,1.10861993905094,3.26683771648493,75.0392623476587,2.2626547697812,1.35316642120766,1.56984785615491,1.17513206013816,0.891419595523267,13.2494248681105
"Konigsaue","B.Box6.63:150","057.49","Flint","Fine","Indet","Black","1-10%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Preferential","Distal","Distal","Vol&Tech","Parallel","Intermediate","Opposed&Pref","Ovoid","Hinge","Ovoid","Indet","Opposed","Radial","Cortical","Nodule","Levallois",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","Could be opposed recurrent, but opposed scar much shorter ~1/3+ core length. Elongated oval.","Opposed plat=coarse faceted. 2nd scar long-ish but some ""prep' scars almost same length. . .","",99,2,0,1,3,5,23,70,61.92,37.49,21.68,61.92,26.42,35.36,34.5,19.42,41.71,37.49,24.68,28.25,22.71,47.1,5,1,34.9031113839786,1.75113122171946,3.18846549948507,56.372070030896,1.61510157105283,1.02492753623188,1.47646017699115,1.24394539850286,0.673611111111111,10.5047236545185
"Konigsaue","B.Box4.64.2","0043","Flint","Fine","Indet","Grey","11-40%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","AsymDisc","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","Distal","Distal","Vol&Tech","Parallel","Intermediate","Perpendicular","Parallel","Step","Parallel","Indet","Subcentripetal","Radial","Cortical","Nodule","NonLev",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","v Lev-Like. Square.","3 recur (A), 1 scr (D). 2 elong dist prep? scrs (C). Prob=picin's hierarchized core.","Ugly, but Lev hier, rad plat surf, coarse facets, plane, but not much diff in size of Lev&""prep"" scr",99,2,0,2,3,3,22,75,47.12,45.67,22.21,38.7,34.39,40.56,40.97,19.78,15.67,45.67,13.41,14.81,15.71,46,25,1,31.4300495869909,0.95414201183432,1.95652173913043,39.6782608695652,1.26243074353877,0.989992677568953,1.05806887238352,0.942711648631445,0.404909560723514,14.0156669673664
"Konigsaue","B.Box1.64.2","015","Flint","Fine","Indet","Black","11-40%","Cobble","Fresh","Core","NoSubType","Expedient","Broadface","Indet","Flks&Blds","OpposedPlat","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Indet","None","None","No","Indet","Indet","Opposed","Converge","Feather","Converge","Pointed","Opposed","2","Cortical","Nodule","NonLev",NA,"Expedient","CCS","Outgroup","Outgroup","Outgroup","Core on flake. Sub rectang.","","",99,1,2,2,2,1,12,85,48.53,41.59,26.42,48.53,30.76,39.8,27.4,19.85,26.54,41.59,9.51,13.8,6.69,41.1,25,0,33.719771642636,1.21934673366834,2.4448362720403,48.652241813602,1.44284019266859,1.45255474452555,1.9231884057971,2.0627802690583,0.546878219657943,6.21280728803714
"Konigsaue","B.Box3.63:150","59.25","Flint","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","Dist&1Lat","Dist&1Lat","Vol&Tech","Parallel","Intermediate","Opposed","Ovoid","Feather","Ovoid","Indet","Opposed","Radial","NonCortical","Nodule","Levallois",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","opposed with 2 fine facetd plats. Oval. Thin","Minimal surf prep (1 scar each (A,C,D)), but clear plats, hier. Opposed scars meet in the middle","",99,2,0,2,2,6,17,75,50.45,51.71,20.83,46.58,45.44,50.55,32.81,17.77,22.94,51.71,24.02,32.28,25.22,40.9,0,1,34.716507143633,0.921463897131553,2.62127180641531,66.2526449071469,1.90839028341875,1.54068881438586,0.710656753407683,1.27993655828707,0.492486045513096,7.219851704246
"Konigsaue","B.Box5.63.150","3257.29","Flint","Fine","Indet","Black","41-60%","Cobble","Fresh","Core","Aduma","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Preferential","Lateral","Lateral","Vol&Tech","Parallel","Acute","Subcentrip&Pref","Ovoid","Hinge","Ovoid","Indet","Subcentripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","Classic pref Lev. Oval. Aduma-like.","Shortish pref flk. 1 fine faceted plat. Flat/thin","",99,2,0,1,3,5,19,80,51.59,51.18,15.7,47.43,48.42,46.37,21.38,14.33,29.18,51.18,35.2,31.26,24.04,40.4,50,1,31.5872732235171,1.02285960750485,3.30983949755757,76.7386287508723,2.42941605651923,2.1688493919551,0.933461292386436,1.30033277870216,0.615222433059245,8.63899813811403
"Konigsaue","B.Box6.64.2","52.20","Flint","Fine","Indet","Black","11-40%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","AsymDisc","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Preferential","CentripPrep","CentripPrep","Vol&Tech","Parallel","Intermediate","Centrip&Pref","Ovoid","Feather","Ovoid","Indet","Centripetal","Radial","Cortical","Nodule","LevLike",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","1steep factd LevPlat, but w only 2Sml (prep?) flks. Poss rotated 90deg Lev. Most dom scar=cort plat","If Lev:Lev scar=dom scar. short oval core. faceted (fine) plat not dom plat.","",99,2,0,1,4,4,18,80,54.09,55.2,19.91,38.1,42.75,55.36,28.5,17.45,26.77,55.2,16.54,22.4,13.11,38.9,25,1,33.2638231329385,0.688222543352601,2.18338108882521,60.4359885386819,1.81686838272168,1.94245614035088,1.19508928571429,1.70861937452326,0.70262467191601,8.53397660552547
"Konigsaue","B.Box3.64.2","3233.71","Flint","Fine","Indet","GreyDk","41-60%","Cobble","Fresh","Core","DoubleAdj","Indet","Broadface","Indet","Flakes","DoubleAdj","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Indet","None","None","No","Indet","Indet","Subcentripetal","Ovoid","Feather","Ovoid","Indet","Subcentripetal","2","Cortical","Core-on-Flake","NonLev",NA,"Indet","CCS","Outgroup","Outgroup","Outgroup","Flat","Oval. Coarse plat faceting. Some attempt to shape deb surf. Plats=flk plat &flk RtLat","",99,1,2,3,3,3,16,70,66.83,66.95,18.7,52.31,46.49,67.08,27.29,9.82,17.51,66.95,17.71,20.79,8.33,38.6,50,0,32.5409145097566,0.779815146094216,5.32688391038697,178.663686354379,5.49043224648192,2.45804323928179,0.842231842231842,2.49579831932773,0.334735232269165,4.55976235430562
"Konigsaue","B.Box5.63.150","NN","Flint","Fine","Indet","Black","11-40%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Preferential","Lateral","Lateral","Vol&Tech","Parallel","Perpendicular","Perpend&Pref","Ovoid","Feather","Ovoid","Indet","Subcentripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","Oval. Small but with steep plat surf","Limited surf prep, but clear Lev. Intermediate plat faceting","",99,2,0,1,2,3,18,80,42.87,35.71,29.06,37.6,28.62,36.03,18.15,25.09,32.2,35.71,31.92,29.47,14.88,37.2,25,1,32.3929814853928,1.0435747987788,1.49860502192108,26.9973694699083,0.83343268300519,1.98512396694215,1.09263657957245,1.98051075268817,0.856382978723404,13.2868000070863
"Konigsaue","B.Box3.64.2","3246","Flint","Fine","Indet","GreyDk","1-10%","Cobble","LPatina","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Preferential","CentripPrep","CentripPrep","Vol&Tech","Parallel","Perpendicular","Centrip&Pref","Ovoid","Feather","Ovoid","Indet","Centripetal","Radial","Cortical","Nodule","Levallois","Exhausted","Formal","CCS","Outgroup","Outgroup","Outgroup","Oval. Coarse platprep. Flat. Pref Flk overflk in ProxLft.","","",99,2,0,1,4,2,15,85,55.16,49.9,15.8,44.71,46.84,47.31,24.18,14.27,34.69,49.9,26.42,30.24,15.88,35.6,5,1,31.1358359486562,0.945043331219615,3.13314646110722,74.1145795374913,2.38036260403312,1.95657568238213,1.14715608465608,1.90428211586902,0.775889062849474,7.09142707452962
"Konigsaue","B.Box4.64.2","3243","Flint","Fine","Indet","GreyDk","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","AsymDisc","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","CentripPrep","CentripPrep","Vol&Tech","Intermediate","Acute","Centripetal","Ovoid","Step","Ovoid","Indet","Centripetal","Radial","NonCortical","Nodule","NonLev","Exhausted","Formal","CCS","Outgroup","Outgroup","Outgroup","Ovoid. Lev-Like.","Recur centrp except plane not parallel. 1 area of fine faceting. Some sml prep scrs","Intermed plat faceting. Intermed Lev/ Assym disc",99,2,0,4,4,4,27,65,52.11,40.93,20.18,52.11,29.25,38.86,22.71,19.45,22.61,40.93,9.03,15.58,11.05,34.4,0,1,34.0236700717889,1.34096757591354,2.67917737789203,52.0564164524422,1.53000591478241,1.71114046675473,1.45121951219512,1.40995475113122,0.43388984839762,13.3333688889837
"Konigsaue","B.Box7.63:150","058.18","Flint","Fine","Indet","GreyDk","1-10%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","None","None","Vol&Tech","Parallel","Perpendicular","Perpendicular","Lozenge","Feather","Converge","Pointed","Subcentripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","Lev like. Lev geom w 2 perpend Lev scrs, but plat prep only on first (not dom) scr. No mgment.","Fine plat prep on previous plat. oval core. If not Lev=Asym radial","",99,2,0,2,2,4,18,80,47.35,42.76,17.26,46.54,28.53,36.84,29.45,13.81,32.12,42.76,19.67,32.6,10.97,34,5,1,28.7152913030317,1.26330076004343,3.37002172338885,62.0758001448226,2.16176807993129,1.2509337860781,0.985276073619632,2.97174111212397,0.690159003008165,10.4984819195144
"Konigsaue","B.Box3.64:2","031.23","Flint","Fine","Indet","GreyDk","11-40%","Cobble","Fresh","Core","NoSubType","Expedient","Radial","Indet","Flakes","Disc","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","CentripPrep","CentripPrep","No","Oblique","Intermediate","Centripetal","Parallel","Step","Parallel","Indet","Centripetal","Radial","Cortical","Nodule","NonLev",NA,"Expedient","CCS","Outgroup","Outgroup","Outgroup","Disc w one are of fine plat prep and a prefered debi surf (but both centrip). Oval","Pref surf=no cortex","",99,2,0,4,4,4,28,80,46.83,42.18,22.53,46.83,29.77,42.16,29.08,19.3,22.88,42.18,13.61,13.61,9.85,33.9,25,1,33.6506938148229,1.11076850094877,2.42642487046632,51.14903626943,1.51999945531284,1.44979367262724,1.68111682586334,1.38172588832487,0.488575699338031,14.1818625323701
"Konigsaue","B.Box5.64.2","046","Flint","Fine","Indet","Grey","1-10%","Cobble","Fresh","Core","NoSubType","Expedient","Radial","Indet","Flakes","Disc","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","CentripPrep","CentripPrep","No","Oblique","Intermediate","Subcentripetal","Parallel","Feather","Parallel","Indet","Subcentripetal","Radial","Cortical","Nodule","NonLev",NA,"Expedient","CCS","Outgroup","Outgroup","Outgroup","Simple discoid-not well organised, vol off centre. Ovoid shape.","scar >50% length, but no other Lev criteria","",99,2,0,3,3,1,16,80,44.39,37.52,26.79,43.01,32.11,37.08,22.3,23.89,31.39,37.52,17.67,14.17,11.97,31.5,5,1,33.6492280841218,1.15992448759439,1.80033486814567,33.3782084554207,0.991945740091762,1.6627802690583,2.21524347212421,1.18379281537176,0.729830272029761,10.0325380289624
"Konigsaue","B.Box1.63.150","0001","Flint","Fine","Indet","Grey","11-40%","Cobble","Fresh","Core","NoSubType","Formal","Radial","CoreScraper","Flakes","AtypLev","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Preferential","Deb&Lat","Deb&Lat","Vol&Tech","Parallel","Perpendicular","Subcentrip&Pref","Ovoid","Step","Ovoid","Indet","Subcentripetal","Radial","Cortical","Nodule","Levallois","Exhausted","Formal","CCS","Outgroup","Outgroup","Outgroup","Atyp Lev, core-on-flk(possibly?). Triangular.","Large deb along Lft/Dist core lat. Clear Rt lat prep. Intermed/fine plat faceting.","Irregular plat surd thickness",99,2,0,1,3,4,24,85,50.25,42.96,20.27,50.04,42.56,40.26,15.76,12.75,21.7,42.96,31.03,22.4,13.97,30.6,25,1,29.5053260899545,1.24292101341282,3.92470588235294,79.0043294117647,2.67762942768027,2.55456852791878,0.96875,1.6034359341446,0.43365307753797,11.9129733471047
"Konigsaue","B.Box3.63:150","3241.71","Flint","Fine","Indet","GreyDk","41-60%","Cobble","LPatina","Core","PartialDisc","Indet","Radial","Indet","Flakes","PartialDisc","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Indet","None","None","No","Indet","Indet","Subcentripetal","Ovoid","Feather","Ovoid","Indet","Subcentripetal","Radial","Cortical","Core-on-Flake","NonLev",NA,"Indet","CCS","Outgroup","Outgroup","Outgroup","Square shape. Subrad flking arounf flk perimeter.","Intermed plat faceting","",99,1,0,3,3,3,13,75,50.72,48.55,15.52,44.54,32.5,47.16,45.95,13.79,14.72,48.55,28.32,20.17,12.5,30.4,50,1,30.7111508884927,0.944444444444445,3.22987672226251,76.16049311095,2.47989707020348,1.02633297062024,0.729796727813585,1.6136,0.330489447687472,6.18898376124919
"Konigsaue","B.Box3.64:2","032.20","Flint","Fine","Indet","GreyDk","41-60%","Cobble","Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Preferential","CentripPrep","CentripPrep","Vol&Tech","Parallel","Perpendicular","Centrip&Pref","Converge","Feather","Converge","Pointed","Centripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","CCS","Outgroup","Outgroup","Outgroup","Oval. 1 area w fine plat prep but not dom scar.Pref, but w 2nd expedient&shorter flake over the top","Clear Lev, clear pref, with secondary flaking. Distal ridge not Nubian (from DistB&C scars)","Quite flat, a little vol left",99,2,0,1,4,4,23,85,45.09,45.06,15.97,36.94,35.59,44.88,27.55,15.27,31.89,45.06,29.86,25.6,11.23,30.3,50,1,29.3627183135534,0.823083778966132,2.41912246234447,54.2851080550098,1.84877665192029,1.62903811252269,1.245703125,2.27960819234194,0.863291824580401,13.8732463010306
"Konigsaue","B.Box4.63.150","0035","Flint","Fine","Indet","GreyDk","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Recurrent","Deb&Lat","Deb&Lat","Vol&Tech","Parallel","Intermediate","Opposed","Expanding","Hinge","Expanding","Blunt/Round","Opposed","Radial","NonCortical","Nodule","Levallois","Exhausted","Formal","CCS","Outgroup","Outgroup","Outgroup","Oval. V flat. Meets all Lev criteria, but not Lev overall shape: poss on core edge flk?","1 fine faceted &1 coarse faceted plats. Dist scar/plat=2 small latedge/deb scars.","Uneven thickness",99,2,0,2,2,6,27,80,50.51,51.83,17.74,43.17,26.89,51.29,39.57,9.13,22.48,51.83,13.17,30.67,33.59,29.9,0,1,27.2413426176088,0.841684538896471,4.72836801752464,121.258997809419,4.45128566207445,1.29618397776093,0.732963808281708,0.913069365882703,0.520731989807737,12.1940793409127
"Konigsaue","B.Box4.64.2","0041","Flint","Fine","Indet","GreyDk","41-60%","Cobble","Fresh","Core","DoubleAdj","Expedient","Broadface","Indet","Flakes","DoubleAdj","CCS","Out.CCS","OutGroup","Outgroup","Outgroup","Indet","None","None","No","Indet","Indet","Perpendicular","Expanding","Step","Expanding","Blunt/Round","Other","2","Cortical","Core-on-Flake","NonLev",NA,"Expedient","CCS","Outgroup","Outgroup","Outgroup","On flk vent from flk plat & RtLat.Oval","A=B, D=A.  4 step scars","",99,1,2,2,2,0,6,70,47.66,38.83,19.94,47.6,35.94,36.69,22,17.74,13.28,38.83,16.9,28.45,33.16,28.5,50,0,31.4076970596139,1.297356227855,2.68320180383315,49.2233370913191,1.56723802442089,1.66772727272727,0.466783831282953,0.857961399276236,0.278991596638655,3.43555247119289
